edad;segmento;saldo_total;numero_productos;visitas_app_mes;usa_web;usa_tarjeta_credito;reclamos_6m;satisfaccion_encuesta;tasa_credito_personal;rango_ingresos;region;cerrara_cuenta
72;Estandar;29054.77;2;2;1;1;0;4.4;44.34;Bajo;Costa;0
46;Estandar;13343.07;4;7;1;0;1;1.5;28.96;Bajo;Selva;0
55;Estandar;15864.6;2;8;0;1;0;4.5;26.86;Bajo;Sierra;0
68;Preferente;15628.63;2;4;0;1;0;1.6;37.7;Alto;Selva;0
63;Estandar;13078.46;2;11;1;0;0;4.1;48.68;Bajo;Costa;0
39;Estandar;21095.81;1;3;1;0;0;4.8;24.14;Bajo;Costa;0
55;Estandar;15989.94;3;6;1;0;2;4.1;38.08;Bajo;Costa;0
46;Preferente;9236.62;4;6;1;0;1;2.6;28.98;Bajo;Sierra;0
27;Preferente;17953.08;1;8;0;0;1;2.5;39.08;Medio;Sierra;0
25;Estandar;52238.04;5;4;1;0;2;4.3;47.52;Medio;Selva;0
74;Estandar;20377.28;4;5;0;0;1;3.6;43.8;Alto;Sierra;0
20;Premium;24939.14;5;10;1;1;1;3.1;45.06;Bajo;Costa;0
73;Preferente;47400.39;1;5;1;0;0;2.3;35.88;Bajo;Costa;0
73;Premium;20510.83;4;4;1;1;0;1.8;35.07;Muy Alto;Sierra;0
36;Estandar;28080.89;1;5;1;1;0;1.2;35.35;Medio;Sierra;0
71;Preferente;11779.52;4;3;1;1;0;4.3;38.88;Medio;Sierra;0
21;Premium;0;2;4;1;0;0;2.3;32.54;Muy Alto;Costa;0
43;Estandar;20516.16;4;4;1;1;0;1.2;23.11;Muy Alto;Sierra;0
69;Estandar;47483.33;2;6;0;0;0;3.8;34.79;Bajo;Costa;0
65;Estandar;35207.49;3;3;1;1;1;4.6;46.6;Alto;Selva;0
22;Preferente;22301.4;5;8;1;1;1;3.6;41.02;Medio;Selva;1
34;Estandar;24077.79;5;8;0;0;2;3.6;30.39;Medio;Selva;0
56;Estandar;38295.17;2;9;0;0;0;3;33.3;Bajo;Costa;0
46;Preferente;38218.76;5;5;1;1;0;3.3;40.17;Alto;Costa;0
45;Premium;26707.35;3;6;1;1;0;3.2;16.03;Alto;Costa;0
56;Estandar;28298.09;4;6;1;1;1;1.9;32.38;Bajo;Selva;0
48;Estandar;30404.52;3;4;1;1;0;4;37.99;Muy Alto;Costa;1
68;Estandar;36779.92;3;5;1;1;0;2.9;37.6;Medio;Sierra;0
30;Estandar;13450.69;3;6;1;0;1;2.7;28.46;Alto;Sierra;0
34;Estandar;0;3;7;1;1;0;2.4;28.69;Bajo;Sierra;0
48;Estandar;9186.37;1;4;0;0;0;2.8;25.98;Alto;Selva;0
65;Preferente;30064.82;5;8;0;1;1;3.8;26.04;Medio;Sierra;0
60;Premium;1104.31;4;6;1;1;0;3;33.97;Alto;Sierra;0
22;Preferente;26727.61;3;2;1;1;0;1.4;23.47;Alto;Selva;1
69;Estandar;12059.68;3;5;1;1;1;4.2;28.75;Bajo;Sierra;0
30;Premium;10771.2;1;9;0;1;1;2.8;40.57;Medio;Costa;0
18;Estandar;27379.03;2;7;1;1;1;3.8;31.06;Medio;Sierra;0
73;Preferente;0;1;7;0;0;2;3.6;48.15;Alto;Costa;0
44;Estandar;51516.32;5;5;1;0;0;3.8;30.73;Alto;Costa;0
24;Estandar;32555.79;4;7;1;1;1;2.5;32.66;Bajo;Costa;0
39;Estandar;33336.14;1;5;0;1;0;1.5;38.93;Bajo;Sierra;0
46;Preferente;34043.45;2;4;0;0;0;1.7;35.88;Bajo;Costa;0
74;Estandar;5352.16;2;9;1;1;1;2.2;35.45;Bajo;Sierra;0
50;Estandar;10233.58;5;7;1;1;2;4.2;29.16;Medio;Costa;1
40;Preferente;42865.62;2;6;1;0;1;4.4;17;Medio;Costa;0
45;Estandar;8829.25;4;7;0;1;0;2.8;27.32;Medio;Costa;0
36;Preferente;9338.72;2;7;1;0;1;3.7;25.78;Medio;Sierra;0
68;Estandar;19772.89;1;10;0;0;0;3.4;22.24;Medio;Selva;0
38;Estandar;20547.52;5;7;0;0;0;2.8;27.44;Bajo;Costa;0
30;Estandar;24853.85;3;3;1;1;0;2.9;38.05;Alto;Costa;0
33;Estandar;3009.96;3;8;1;0;0;3.7;37.54;Bajo;Costa;0
70;Estandar;9150.34;1;4;1;0;0;1.8;15.17;Medio;Costa;1
30;Preferente;27017.89;2;2;1;1;1;1.2;51.69;Medio;Costa;0
56;Preferente;39281.15;1;5;0;0;2;4.2;35.98;Bajo;Sierra;0
42;Premium;20619.93;4;9;1;1;0;4;28.66;Muy Alto;Selva;0
71;Estandar;52031.57;1;5;0;0;0;1;36.82;Alto;Costa;1
48;Premium;10411.41;2;7;1;1;0;1.9;41.37;Bajo;Sierra;0
30;Estandar;24056.6;1;2;1;1;1;1;29.71;Bajo;Costa;0
19;Premium;35034.62;5;5;0;0;0;4.8;38.96;Medio;Costa;0
32;Estandar;36417.87;5;6;1;1;0;3.2;35.85;Bajo;Costa;0
44;Preferente;13664.54;3;6;0;0;0;4.3;33.9;Bajo;Costa;0
45;Premium;32880.59;2;8;0;1;2;2.6;56.35;Medio;Sierra;0
55;Estandar;10700.04;3;6;1;1;2;4.5;27.16;Alto;Costa;0
56;Estandar;34951.6;3;5;1;1;1;1.2;27.92;Medio;Costa;1
59;Preferente;10870.48;2;6;1;1;1;4;12.43;Bajo;Costa;0
53;Estandar;19089.29;2;4;1;1;1;2.5;48.63;Medio;Selva;1
20;Estandar;29299.14;2;4;0;1;0;2.6;29.43;Bajo;Costa;1
30;Premium;0;2;4;0;0;0;3.3;28.52;Medio;Costa;0
33;Estandar;5300.31;5;8;0;0;0;3.8;21.5;Bajo;Selva;0
70;Preferente;15994.92;2;6;1;0;0;4.4;33.98;Medio;Costa;0
24;Preferente;9161.58;3;6;0;0;0;2;28.91;Alto;Selva;0
40;Estandar;38280.87;4;10;1;0;0;2.3;28.06;Bajo;Sierra;0
32;Estandar;26917.98;4;4;1;1;0;1.9;27.44;Bajo;Selva;0
34;Estandar;19302.07;4;8;1;1;0;1.2;41.72;Bajo;Sierra;0
67;Preferente;33747.54;4;5;0;0;1;2.6;37.31;Medio;Selva;0
33;Preferente;34695.55;2;6;1;0;0;2.1;43.21;Medio;Selva;0
53;Estandar;314.16;1;5;1;1;0;1.6;49.89;Medio;Costa;0
30;Estandar;17330.07;1;6;1;0;0;4.4;43.45;Medio;Costa;0
41;Estandar;16703.56;2;5;1;0;1;2.6;42.74;Medio;Costa;0
38;Estandar;0;2;8;1;0;0;4.8;31.5;Muy Alto;Sierra;0
70;Preferente;4274.68;3;8;0;1;0;1.1;44.49;Medio;Sierra;1
73;Preferente;12787.29;4;4;1;1;2;1.2;35.87;Bajo;Costa;0
26;Estandar;9746.87;4;1;1;1;0;1.8;18.73;Muy Alto;Costa;1
26;Preferente;25665.3;5;11;1;0;0;2.5;31.97;Muy Alto;Selva;0
24;Estandar;5210.49;5;6;1;0;0;1.3;35.3;Bajo;Costa;0
19;Preferente;25202.66;4;8;0;1;0;3.7;31.25;Medio;Costa;0
56;Estandar;15674.22;2;5;1;0;0;2.8;45.84;Muy Alto;Costa;0
37;Estandar;23015.95;5;5;1;1;0;4.7;36.32;Bajo;Selva;0
35;Preferente;2595.9;4;4;1;0;1;3.4;40.84;Medio;Costa;0
56;Preferente;39599.97;1;4;0;1;1;3.1;29.42;Alto;Selva;0
31;Estandar;14424.44;2;6;1;0;1;3.9;36.81;Medio;Costa;0
71;Preferente;17676.97;1;4;1;0;0;4.5;42.52;Alto;Costa;0
33;Estandar;33015.57;4;4;1;1;0;2.9;26.5;Alto;Costa;0
44;Estandar;14599.98;5;8;1;1;1;2.8;27.41;Medio;Costa;0
50;Premium;42632.17;4;2;1;0;1;3.7;42.24;Bajo;Selva;0
22;Preferente;6716.16;4;3;1;1;0;3.7;29.38;Medio;Selva;1
72;Estandar;10107.3;2;7;1;1;0;4.4;33.96;Medio;Sierra;0
47;Estandar;5087.68;1;9;1;0;0;2.1;50.72;Medio;Costa;0
64;Estandar;30057.24;4;4;0;1;0;1.3;45.09;Muy Alto;Sierra;0
33;Estandar;37612.2;1;6;0;1;0;4.1;36.7;Muy Alto;Costa;0
62;Premium;35875.62;2;6;1;1;1;3.6;48.63;Bajo;Costa;0
21;Preferente;0;2;7;1;1;0;1.1;37.71;Alto;Costa;0
43;Estandar;18499.03;3;7;1;1;1;3.2;48.78;Alto;Sierra;0
54;Preferente;17333.2;3;2;1;1;0;4.7;32.16;Muy Alto;Costa;0
66;Estandar;3255.28;2;8;1;0;1;4.9;31.21;Bajo;Selva;0
67;Preferente;0;3;4;1;0;0;1.2;37.2;Medio;Sierra;0
32;Premium;18997.16;2;4;1;1;1;4.3;42.58;Alto;Sierra;0
35;Estandar;11728.55;1;9;0;0;0;1.3;29.23;Medio;Costa;0
47;Estandar;26289.1;1;8;1;1;0;4.5;40.11;Medio;Sierra;0
31;Estandar;11251.4;1;9;1;1;0;3.7;33.55;Bajo;Sierra;0
60;Premium;11896.35;5;1;1;1;0;1.2;35.86;Bajo;Selva;0
70;Estandar;20641.84;1;7;1;0;1;1.6;26.94;Alto;Costa;1
28;Estandar;0;4;8;1;1;0;4.6;50.1;Medio;Costa;0
53;Preferente;14813.74;2;5;0;1;0;4.8;46.76;Bajo;Costa;0
28;Premium;39411.55;5;8;0;0;0;4.1;58.61;Bajo;Costa;0
21;Estandar;13421.79;3;5;1;1;0;3;26.91;Bajo;Costa;0
50;Preferente;9768.39;4;6;1;1;0;2.7;27.68;Medio;Sierra;0
57;Preferente;30935.79;3;8;0;1;0;3.2;37.04;Alto;Costa;0
67;Premium;32762.03;4;11;1;1;1;4.7;34.62;Alto;Costa;0
38;Preferente;38443.9;5;4;0;1;0;4.4;48.49;Bajo;Costa;1
39;Preferente;30019.65;2;6;1;1;0;4.6;39.14;Muy Alto;Sierra;0
20;Estandar;27801.31;3;8;1;1;1;2.7;36.16;Bajo;Costa;0
21;Estandar;14722.73;5;3;0;0;0;2.2;40.06;Bajo;Costa;0
65;Estandar;24658.47;1;7;1;1;0;2.6;33.63;Bajo;Sierra;0
51;Preferente;8866.62;2;5;0;1;0;1;45.95;Medio;Costa;0
57;Estandar;16515.42;3;2;1;1;0;4.2;30.18;Muy Alto;Selva;0
51;Estandar;35787.74;1;6;1;0;0;3.7;34.49;Muy Alto;Sierra;1
55;Preferente;6529.46;5;5;0;1;0;1.4;36.55;Alto;Costa;0
52;Estandar;33346.13;1;10;0;1;0;2.5;42.1;Bajo;Costa;1
50;Estandar;9939.72;2;8;1;1;1;3;33.63;Bajo;Selva;0
56;Estandar;21953.7;5;6;1;1;1;2.3;31.05;Bajo;Costa;0
44;Estandar;18322.15;5;7;1;0;0;2.9;36.14;Medio;Costa;0
38;Preferente;28754.11;1;7;1;0;0;2.3;27.1;Bajo;Sierra;0
36;Estandar;56885.97;5;4;1;1;0;3.1;43.09;Bajo;Costa;0
29;Estandar;33717.71;3;8;1;1;2;3.5;36.07;Muy Alto;Sierra;0
62;Premium;40846.56;5;8;1;0;1;2.2;34.42;Alto;Sierra;0
21;Estandar;26981.21;2;5;0;1;0;2.6;43.2;Bajo;Costa;0
42;Estandar;7700.79;5;3;1;1;1;1.5;40.89;Bajo;Costa;0
38;Estandar;0;2;5;1;1;0;3.7;45.42;Medio;Costa;0
74;Estandar;44397.1;2;4;1;0;0;4.7;28.47;Alto;Sierra;0
67;Estandar;8978.12;1;5;0;1;3;2.2;45.01;Alto;Costa;0
20;Estandar;14703.31;5;6;1;1;0;3.8;17.25;Alto;Selva;0
25;Estandar;38794.62;5;3;1;1;0;3.8;45.57;Medio;Costa;0
62;Estandar;6186.58;1;3;0;0;1;4.3;32.33;Medio;Costa;0
46;Estandar;33497.28;4;7;0;0;0;1.8;42.64;Medio;Costa;0
56;Estandar;35093.96;1;4;1;1;1;1.6;29.49;Bajo;Costa;0
37;Preferente;0;2;6;1;1;2;2.4;36.7;Medio;Sierra;1
37;Premium;6577.97;5;3;1;1;0;4.1;48.13;Alto;Costa;0
28;Estandar;28932.02;1;7;1;1;1;4.2;37.08;Alto;Costa;0
53;Estandar;9196.9;1;4;1;0;0;4.7;23.48;Medio;Sierra;0
21;Premium;11264.14;1;5;1;1;0;2.1;37.58;Bajo;Sierra;1
49;Premium;11431.43;1;4;0;1;0;4.9;24.68;Alto;Costa;0
58;Estandar;47380.4;2;5;1;1;0;4.1;33.54;Alto;Sierra;0
59;Estandar;17294.28;4;6;1;0;0;1.4;39.12;Medio;Costa;0
55;Estandar;17367.01;3;3;1;1;0;4.8;41.88;Bajo;Costa;0
28;Preferente;12668.79;1;10;1;0;2;2.4;34.43;Bajo;Selva;0
37;Preferente;23620.04;1;10;1;1;1;2.5;34.67;Medio;Selva;0
63;Estandar;8848.39;4;5;1;0;2;1.3;25.12;Bajo;Selva;1
61;Preferente;2631.48;4;7;1;0;1;1.8;34.42;Bajo;Costa;0
39;Preferente;263.63;3;7;0;0;0;2.8;47.49;Medio;Costa;0
29;Premium;22877.05;5;4;1;0;0;1.7;30.71;Alto;Costa;1
21;Estandar;10680.61;1;7;0;1;0;3.5;21.48;Muy Alto;Costa;0
57;Estandar;33731.5;4;4;1;0;0;4.8;40.07;Alto;Sierra;0
21;Preferente;36174.94;3;4;0;0;0;3;24.23;Muy Alto;Sierra;0
35;Preferente;15746.15;3;3;0;0;0;1.1;28.97;Medio;Costa;0
40;Premium;0;1;4;1;1;0;1;50.69;Muy Alto;Selva;0
19;Preferente;34745.64;1;5;1;1;0;4.4;19.52;Medio;Costa;0
64;Preferente;32753.59;4;6;0;0;0;4.4;20.71;Medio;Costa;0
34;Estandar;20367.76;1;5;1;1;0;4.6;42.31;Medio;Costa;0
58;Estandar;16543.98;4;3;1;0;0;2.2;33.67;Bajo;Selva;0
44;Estandar;15302.39;1;4;1;1;0;4;36.27;Bajo;Selva;0
71;Estandar;54410.29;5;4;1;0;1;4;37.71;Alto;Costa;0
63;Estandar;12967.13;1;0;1;1;0;2.6;35.66;Medio;Sierra;0
46;Preferente;20562.05;4;5;0;1;1;4.6;43.16;Medio;Sierra;0
19;Estandar;45214.91;1;3;0;1;0;3;38.63;Alto;Costa;1
21;Estandar;16144.22;5;7;1;1;1;4.3;32.39;Medio;Selva;0
30;Estandar;23651.52;4;8;0;1;0;2.7;41.26;Alto;Selva;0
64;Estandar;45368.93;5;6;1;1;2;1.1;29.99;Bajo;Costa;1
38;Estandar;26916.72;3;7;0;0;2;3.4;40.44;Bajo;Sierra;1
41;Estandar;6963.52;5;7;1;1;0;4.1;29.61;Alto;Sierra;0
41;Preferente;10124.09;1;5;0;1;0;1.7;45.8;Muy Alto;Costa;0
27;Estandar;49963.74;3;9;0;1;0;2;26.05;Alto;Sierra;0
60;Estandar;31743.41;5;10;1;0;1;1.3;40.27;Bajo;Costa;1
66;Estandar;13733.06;5;4;1;1;0;2.2;25.01;Medio;Sierra;0
44;Estandar;31122.22;2;7;0;0;2;3.4;35.37;Medio;Selva;0
51;Estandar;31061.22;4;6;1;1;1;2.3;40.82;Bajo;Sierra;0
71;Premium;15954.51;1;8;1;0;1;3.4;27.16;Medio;Costa;0
56;Estandar;3431.35;1;11;1;0;0;4.5;47.88;Medio;Costa;0
64;Estandar;33980.24;4;8;0;1;0;2;20.5;Bajo;Costa;1
73;Estandar;32522.71;5;8;0;0;0;2.8;44.71;Alto;Costa;0
28;Premium;12843.79;1;5;1;0;0;3.3;35.65;Bajo;Sierra;0
27;Preferente;20847.21;1;8;1;1;0;2.4;39.46;Alto;Costa;0
19;Estandar;8583.27;1;7;1;1;0;3.6;38.08;Medio;Sierra;0
66;Preferente;40626.5;2;3;1;1;1;1.1;36.28;Bajo;Selva;0
35;Estandar;19901.51;3;12;1;1;1;3.8;54.12;Medio;Sierra;1
31;Estandar;27469.88;3;4;1;0;0;4.5;40.92;Alto;Sierra;0
26;Preferente;16420.74;3;3;1;1;0;3;41.24;Alto;Costa;0
36;Estandar;16856.22;3;4;1;1;0;1.9;35.74;Alto;Costa;0
56;Estandar;11636.36;1;4;0;0;1;3.8;41.49;Bajo;Costa;0
41;Premium;9631.16;4;1;1;0;2;2.4;39.9;Alto;Sierra;1
70;Estandar;13801.42;2;8;0;1;0;3.2;35;Bajo;Costa;0
73;Estandar;37722.47;5;5;0;0;0;1.8;30.19;Medio;Selva;0
26;Estandar;36545.98;3;5;1;1;2;3.1;31.02;Medio;Costa;0
43;Preferente;794.99;4;3;1;0;2;1.8;24.97;Medio;Sierra;0
69;Estandar;23748.02;5;5;1;0;1;1.3;24.27;Medio;Costa;0
39;Preferente;19790.27;2;2;1;1;1;4;33.09;Bajo;Sierra;0
22;Estandar;7496.43;2;4;1;1;0;1.6;31.71;Muy Alto;Sierra;0
74;Estandar;29302.72;5;3;1;1;1;4.6;35.94;Muy Alto;Sierra;0
44;Estandar;28247.18;1;8;0;1;1;1.9;38.58;Bajo;Sierra;1
57;Estandar;16644.97;3;6;1;1;0;4.6;37.33;Medio;Selva;0
33;Preferente;36339.61;2;9;0;0;0;1.2;39.83;Bajo;Sierra;0
55;Premium;26131.18;1;7;1;0;0;2.6;44.94;Alto;Selva;0
32;Estandar;30649.18;5;2;1;1;1;3.8;29.66;Bajo;Selva;0
71;Preferente;24618.28;4;5;0;1;0;4.7;44.56;Bajo;Costa;0
51;Estandar;29427.46;3;4;0;0;1;3.2;38.36;Medio;Selva;0
63;Preferente;4854.24;3;9;1;0;0;1.5;24.91;Alto;Costa;0
53;Estandar;21973.62;4;8;0;0;0;4.3;38.76;Medio;Sierra;0
71;Estandar;23415.91;2;5;1;0;0;4;36.45;Bajo;Sierra;0
39;Preferente;18622.96;3;10;1;1;0;1.1;37.01;Alto;Costa;0
71;Premium;30800.04;3;6;1;0;0;2.5;41.48;Medio;Costa;0
24;Preferente;30368.13;1;8;1;1;0;1.5;24.06;Alto;Costa;0
40;Estandar;31195.6;4;6;1;1;1;3.2;34.93;Alto;Costa;0
35;Estandar;8118.28;1;5;1;0;1;1.8;43.32;Medio;Costa;0
48;Estandar;0;4;8;1;0;0;4.5;35.05;Bajo;Costa;0
51;Estandar;28262.77;5;4;1;1;0;3.5;41.46;Bajo;Costa;0
38;Estandar;27527.38;1;5;1;1;0;3.1;23.17;Bajo;Selva;0
24;Estandar;24226.6;1;6;1;1;0;3.9;35.33;Medio;Costa;0
59;Estandar;0;4;6;1;1;1;4.5;61.23;Medio;Sierra;0
58;Estandar;33107.22;4;4;0;0;1;2;42.65;Muy Alto;Costa;0
24;Estandar;15716.37;2;12;1;1;4;1.1;39.52;Medio;Sierra;0
59;Estandar;50166.56;5;10;1;0;0;4.3;38.85;Alto;Sierra;0
36;Preferente;11367.94;3;7;1;1;1;3.7;38.26;Alto;Costa;0
30;Estandar;23973.84;1;7;1;0;0;2.2;20.34;Medio;Sierra;0
45;Estandar;31776.38;5;6;1;0;0;3.3;29.18;Medio;Costa;0
31;Preferente;0;1;2;1;1;1;4.2;39.22;Medio;Selva;1
73;Preferente;34500.11;5;3;1;1;2;4.1;43.58;Medio;Sierra;0
55;Estandar;5050.37;4;6;0;1;0;3.5;35.26;Bajo;Selva;0
46;Estandar;0;1;8;1;1;0;2.4;24.88;Medio;Costa;0
56;Estandar;8403.9;1;9;1;0;0;2;25.4;Medio;Costa;0
22;Estandar;0;1;4;1;1;1;1.4;20.68;Medio;Costa;0
31;Estandar;24518.8;5;5;1;0;2;1.8;47.08;Bajo;Costa;0
54;Estandar;13970.8;2;4;0;0;0;3.4;36.27;Medio;Sierra;0
74;Premium;22187.31;1;5;0;1;0;1.2;38.99;Bajo;Sierra;1
63;Preferente;0;2;7;0;1;0;4.3;39.18;Bajo;Costa;0
63;Preferente;19658.08;1;7;0;1;1;2.5;47.25;Medio;Sierra;0
63;Estandar;40299.66;3;8;1;0;2;4;36.07;Medio;Costa;1
21;Estandar;24828.92;3;10;0;1;2;4.6;22.11;Medio;Costa;1
60;Estandar;35453.22;5;3;0;0;1;2.3;38.94;Muy Alto;Sierra;0
69;Premium;16671.27;1;5;0;0;0;4.9;32.94;Bajo;Costa;0
59;Preferente;3961.9;4;6;0;0;0;2.6;46.86;Bajo;Costa;0
71;Premium;17733.61;4;6;1;1;0;2.9;38.2;Bajo;Costa;0
26;Premium;26143.56;1;10;1;1;0;1.1;23.66;Medio;Costa;0
24;Preferente;14478.28;1;5;0;1;1;2.4;47.19;Medio;Costa;0
21;Estandar;1593.94;4;5;0;0;1;2.4;36.1;Medio;Sierra;1
24;Preferente;24051.89;5;8;0;1;1;4.6;15.1;Bajo;Sierra;0
38;Estandar;46736.01;4;5;0;1;1;1.8;29.91;Muy Alto;Costa;1
40;Preferente;29032.14;4;6;1;1;0;3;10;Bajo;Sierra;0
38;Estandar;50053.69;1;5;0;0;0;3.5;41.44;Medio;Sierra;0
59;Estandar;0;1;6;0;1;0;1.9;31.35;Bajo;Sierra;0
57;Estandar;3583.98;2;4;1;1;0;4.4;45.07;Medio;Costa;1
50;Estandar;35138.43;1;4;1;1;1;4.3;48.43;Medio;Sierra;0
59;Estandar;23367.17;4;8;0;0;0;2.1;35.12;Muy Alto;Sierra;0
37;Preferente;25566.5;4;9;0;1;2;2.4;28.27;Alto;Costa;0
31;Estandar;30358.64;3;9;0;1;0;5;43.87;Alto;Selva;0
63;Estandar;25205.54;3;6;1;1;1;4.7;37.47;Muy Alto;Costa;0
70;Estandar;0;5;7;1;1;0;1.2;25.64;Medio;Costa;1
30;Estandar;27893.1;4;6;1;0;2;1.4;24.11;Bajo;Selva;0
48;Estandar;25451.14;4;6;1;1;1;3.3;42.65;Muy Alto;Sierra;0
45;Estandar;15936.01;5;3;0;1;1;3.5;40.86;Alto;Costa;1
46;Estandar;13286.68;5;4;0;0;0;4.6;32.2;Medio;Costa;0
62;Preferente;0;1;10;1;0;0;4.2;35.62;Alto;Sierra;0
39;Preferente;468.24;4;11;1;0;1;4.1;35.35;Medio;Sierra;0
59;Preferente;41455.32;4;6;1;1;1;2.9;24.7;Alto;Sierra;0
43;Estandar;9448.52;2;8;1;1;2;1.5;18.94;Medio;Selva;0
50;Estandar;24239.42;5;4;1;1;1;3;30.1;Muy Alto;Costa;0
21;Premium;0;5;7;1;1;0;1.9;40.35;Medio;Sierra;0
69;Premium;0;5;9;1;0;0;4.3;54.39;Alto;Sierra;0
43;Preferente;25180.9;4;9;0;0;2;2.7;40.61;Alto;Costa;1
35;Preferente;8602.97;3;9;1;1;0;2;36.07;Alto;Costa;1
52;Preferente;21683.57;4;6;1;1;1;4.5;28.12;Bajo;Sierra;0
69;Estandar;6590.75;2;11;0;0;0;2.5;26.86;Muy Alto;Sierra;0
26;Preferente;27280.2;1;6;1;0;0;2.7;42.18;Medio;Selva;0
56;Estandar;34711.3;1;10;1;0;1;1.8;29.6;Alto;Costa;0
32;Preferente;6226.39;4;9;1;1;0;4.5;43.11;Muy Alto;Costa;0
62;Premium;25296.74;1;10;1;0;1;5;35.16;Medio;Selva;0
22;Preferente;15716.62;2;8;1;1;0;3;35.61;Medio;Costa;0
69;Preferente;48517.96;4;6;0;1;0;5;28.22;Medio;Selva;0
24;Estandar;54761.02;3;8;0;1;0;4.8;50;Bajo;Costa;0
42;Estandar;5427.49;1;4;0;1;1;2.4;37.8;Alto;Costa;0
67;Premium;43833.19;5;8;1;0;2;1.6;42.62;Bajo;Costa;0
38;Estandar;8050.91;2;9;1;1;0;4.8;20.14;Medio;Selva;0
51;Estandar;5188.87;2;6;0;1;0;2.1;40.22;Bajo;Sierra;0
27;Estandar;42208.96;1;5;1;0;0;3.9;25.33;Medio;Costa;0
57;Estandar;31930.24;5;3;0;0;2;3.3;36.04;Medio;Costa;0
29;Preferente;7635.57;3;6;0;0;1;2;25.2;Medio;Sierra;1
72;Estandar;11337.69;3;5;1;1;0;4.7;39.72;Medio;Costa;0
61;Estandar;22875.74;5;11;0;1;0;2.8;32.68;Bajo;Costa;0
21;Estandar;34433.22;4;9;1;0;0;4.5;46.97;Medio;Sierra;0
58;Estandar;17918.05;1;5;1;0;0;2.7;23.83;Alto;Costa;0
70;Preferente;13520.57;2;4;0;0;1;1.8;29.95;Medio;Costa;0
25;Estandar;22924.04;3;3;0;1;0;4.9;35.65;Medio;Sierra;1
39;Estandar;17978.64;1;6;1;1;0;1.8;35.99;Medio;Sierra;1
20;Premium;3251.24;4;7;1;0;1;3;28.74;Medio;Selva;0
27;Estandar;38517.52;2;7;1;1;0;4.1;48.25;Bajo;Costa;1
64;Estandar;1956.27;5;4;0;1;0;2.6;28.14;Medio;Selva;1
41;Estandar;12887.9;3;6;1;0;2;1.5;33.91;Medio;Selva;1
32;Preferente;37531.31;5;11;1;1;0;3.4;60.13;Bajo;Costa;0
53;Preferente;9726.38;2;7;0;1;0;2.8;46.39;Medio;Costa;0
29;Preferente;3094.08;3;7;1;0;0;3.9;29.89;Muy Alto;Costa;0
63;Premium;34226.47;4;2;1;0;0;4.2;37.97;Bajo;Selva;0
58;Estandar;31087.49;4;6;1;1;0;3;40.56;Muy Alto;Selva;0
70;Estandar;20821.7;3;10;1;0;2;4;54.1;Medio;Costa;1
42;Estandar;32463.81;1;6;0;1;0;2.9;42.36;Medio;Costa;1
53;Estandar;20449.18;5;10;0;0;1;3.6;38.31;Medio;Costa;0
65;Preferente;28845.41;5;9;1;1;0;4.2;35.6;Medio;Selva;0
70;Preferente;38145.13;2;8;1;0;1;4.7;32.55;Bajo;Costa;0
22;Estandar;22823.92;5;5;0;1;0;3.2;51.38;Medio;Costa;0
33;Estandar;0;1;7;0;0;0;1.7;41.85;Medio;Sierra;1
55;Preferente;134.09;5;7;0;1;2;4.5;34.71;Medio;Selva;0
27;Estandar;12391.4;3;5;1;0;1;2.5;37.89;Muy Alto;Selva;0
46;Estandar;24937.92;5;8;0;1;1;1.5;21.45;Alto;Costa;1
35;Estandar;13376.71;4;1;1;1;1;2.9;52.62;Alto;Selva;0
35;Estandar;31083.04;5;7;1;0;0;2.7;37.36;Alto;Sierra;0
61;Estandar;23210.93;3;6;1;1;1;2.1;28.66;Medio;Costa;0
25;Estandar;17332.43;5;8;0;1;0;1.7;35.96;Muy Alto;Sierra;0
27;Preferente;30475.04;1;7;1;1;0;3.2;38.8;Bajo;Costa;0
38;Premium;6569.65;4;9;1;0;1;1.7;47.09;Medio;Costa;0
68;Estandar;29498.92;2;10;1;1;1;2.2;14.35;Medio;Costa;1
28;Estandar;16558.01;2;6;1;1;0;1.8;40.52;Medio;Sierra;0
70;Estandar;28486.32;1;5;1;1;0;3.9;46.09;Bajo;Selva;0
38;Preferente;34413.23;5;4;0;1;1;2.2;43.55;Muy Alto;Sierra;0
54;Preferente;1685.97;3;2;1;1;1;1.7;39.64;Medio;Costa;1
63;Premium;12560.92;2;7;0;1;0;2.2;45.82;Medio;Costa;0
60;Estandar;47193.15;4;6;1;0;1;1.9;33.07;Medio;Selva;0
31;Preferente;28730.34;1;5;1;1;0;1;47.82;Medio;Costa;0
30;Preferente;32783.59;2;5;0;0;1;4.2;33.39;Bajo;Sierra;0
66;Estandar;11228.94;3;7;1;1;1;3.3;46.7;Medio;Costa;0
54;Premium;792.45;1;8;1;1;0;4;40.9;Medio;Costa;0
25;Preferente;9433.3;3;10;1;1;0;1.1;44.97;Medio;Costa;0
40;Estandar;40214.95;3;5;0;1;0;4;34.42;Medio;Sierra;0
39;Estandar;7518.3;3;9;1;0;0;2.8;39.01;Alto;Costa;0
21;Preferente;24877.34;3;5;1;1;0;4.5;31.13;Medio;Costa;0
55;Premium;17404.17;4;9;1;0;0;3.3;33.7;Medio;Costa;0
45;Estandar;39904.83;5;8;1;0;2;3.8;23.48;Bajo;Costa;0
